Project,Module,File,GT,TFIDF@10,Score@10,TFIDF@20,Score@20,TFIDF@30,Score@30,TFIDF@40,Score@40,TFIDF@50,Score@50,TFIDF@60,Score@60,TFIDF@70,Score@70,TFIDF@80,Score@80,TFIDF@90,Score@90
teammates,E2E,src/main/java/teammates/logic/core/DeadlineExtensionsLogic.java,Logic,Logic,70.88,Logic,70.88,Logic,70.88,Logic,70.88,Logic,70.88,Logic,70.88,Logic,70.88,None,70.88,None,70.88
teammates,E2E,src/e2e/java/teammates/e2e/util/Retryable.java,None,None,1.13,None,1.13,None,1.13,None,1.13,None,1.13,None,1.13,None,1.13,None,1.13,None,1.13
teammates,E2E,src/main/java/teammates/logic/external/TaskQueueService.java,Logic,Logic,74.16,Logic,74.16,Logic,74.16,Logic,74.16,Logic,74.16,Logic,74.16,Logic,74.16,None,74.16,None,74.16
teammates,E2E,src/main/java/teammates/storage/entity/Course.java,Storage,Storage,106.80,Storage,106.80,Storage,106.80,Storage,106.80,Storage,106.80,Storage,106.80,Storage,106.80,Storage,106.80,Storage,106.80
teammates,E2E,src/main/java/teammates/ui/webapi/QueryLogsAction.java,UI,UI,56.37,UI,56.37,UI,56.37,UI,56.37,UI,56.37,None,56.37,None,56.37,None,56.37,None,56.37
teammates,E2E,src/main/java/teammates/ui/webapi/CreateFeedbackSessionAction.java,UI,Logic,82.01,Logic,82.01,Logic,82.01,Logic,82.01,Logic,82.01,Logic,82.01,Logic,82.01,Logic,82.01,None,82.01
teammates,E2E,src/main/java/teammates/ui/webapi/DeleteFeedbackQuestionAction.java,UI,Logic,74.47,Logic,74.47,Logic,74.47,Logic,74.47,Logic,74.47,Logic,74.47,Logic,74.47,None,74.47,None,74.47
teammates,E2E,src/main/java/teammates/ui/webapi/StudentCourseJoinEmailWorkerAction.java,UI,Logic,71.69,Logic,71.69,Logic,71.69,Logic,71.69,Logic,71.69,Logic,71.69,Logic,71.69,None,71.69,None,71.69
teammates,E2E,src/e2e/java/teammates/e2e/cases/FeedbackNumScaleQuestionE2ETest.java,None,None,1.16,None,1.16,None,1.16,None,1.16,None,1.16,None,1.16,None,1.16,None,1.16,None,1.16
teammates,E2E,src/e2e/java/teammates/e2e/cases/axe/InstructorSearchPageAxeTest.java,None,None,1.30,None,1.30,None,1.30,None,1.30,None,1.30,None,1.30,None,1.30,None,1.30,None,1.30
teammates,E2E,src/main/java/teammates/common/util/FieldValidator.java,Common,Common,70.72,Common,70.72,Common,70.72,Common,70.72,Common,70.72,Common,70.72,Common,70.72,None,70.72,None,70.72
teammates,E2E,src/main/java/teammates/ui/webapi/BasicCommentSubmissionAction.java,UI,Logic,64.44,Logic,64.44,Logic,64.44,Logic,64.44,Logic,64.44,Logic,64.44,None,64.44,None,64.44,None,64.44
teammates,E2E,src/main/java/teammates/logic/api/LogsProcessor.java,Logic,Logic,90.58,Logic,90.58,Logic,90.58,Logic,90.58,Logic,90.58,Logic,90.58,Logic,90.58,Logic,90.58,Logic,90.58
teammates,E2E,src/main/java/teammates/common/util/Templates.java,Common,Common,75.18,Common,75.18,Common,75.18,Common,75.18,Common,75.18,Common,75.18,Common,75.18,None,75.18,None,75.18
teammates,E2E,src/e2e/java/teammates/e2e/pageobjects/Browser.java,None,UI,13.49,None,13.49,None,13.49,None,13.49,None,13.49,None,13.49,None,13.49,None,13.49,None,13.49
teammates,E2E,src/main/java/teammates/ui/servlets/package-info.java,UI,UI,60.91,UI,60.91,UI,60.91,UI,60.91,UI,60.91,UI,60.91,None,60.91,None,60.91,None,60.91
teammates,E2E,src/main/java/teammates/common/datatransfer/InstructorPrivileges.java,Common,Common,68.18,Common,68.18,Common,68.18,Common,68.18,Common,68.18,Common,68.18,None,68.18,None,68.18,None,68.18
teammates,E2E,src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java,UI,Logic,79.61,Logic,79.61,Logic,79.61,Logic,79.61,Logic,79.61,Logic,79.61,Logic,79.61,None,79.61,None,79.61
teammates,E2E,src/e2e/java/teammates/e2e/cases/axe/AdminSearchPageAxeTest.java,None,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00
teammates,E2E,src/main/java/teammates/ui/webapi/PutDataBundleAction.java,UI,Logic,69.68,Logic,69.68,Logic,69.68,Logic,69.68,Logic,69.68,Logic,69.68,None,69.68,None,69.68,None,69.68
teammates,E2E,src/main/java/teammates/ui/output/CourseArchiveData.java,UI,UI,60.50,UI,60.50,UI,60.50,UI,60.50,UI,60.50,UI,60.50,None,60.50,None,60.50,None,60.50
teammates,E2E,src/client/java/teammates/client/scripts/DataMigrationForSampleGoogleIdInStudentAttributes.java,Client,Client,128.07,Client,128.07,Client,128.07,Client,128.07,Client,128.07,Client,128.07,Client,128.07,Client,128.07,Client,128.07
teammates,E2E,src/main/java/teammates/logic/api/EmailGenerator.java,Logic,Logic,74.94,Logic,74.94,Logic,74.94,Logic,74.94,Logic,74.94,Logic,74.94,Logic,74.94,None,74.94,None,74.94
teammates,E2E,src/main/java/teammates/ui/servlets/RequestTraceFilter.java,UI,UI,64.04,UI,64.04,UI,64.04,UI,64.04,UI,64.04,UI,64.04,None,64.04,None,64.04,None,64.04
teammates,E2E,src/main/java/teammates/common/util/TimeHelper.java,Common,Common,80.55,Common,80.55,Common,80.55,Common,80.55,Common,80.55,Common,80.55,Common,80.55,Common,80.55,None,80.55
teammates,E2E,src/main/java/teammates/ui/webapi/BinCourseAction.java,UI,Logic,78.30,Logic,78.30,Logic,78.30,Logic,78.30,Logic,78.30,Logic,78.30,Logic,78.30,None,78.30,None,78.30
teammates,E2E,src/main/java/teammates/storage/api/InstructorsDb.java,Storage,Storage,80.18,Storage,80.18,Storage,80.18,Storage,80.18,Storage,80.18,Storage,80.18,Storage,80.18,Storage,80.18,None,80.18
teammates,E2E,src/e2e/java/teammates/e2e/cases/InstructorStudentListPageE2ETest.java,None,None,5.71,None,5.71,None,5.71,None,5.71,None,5.71,None,5.71,None,5.71,None,5.71,None,5.71
teammates,E2E,src/main/java/teammates/common/exception/DeadlineExceededException.java,Common,Common,87.39,Common,87.39,Common,87.39,Common,87.39,Common,87.39,Common,87.39,Common,87.39,Common,87.39,None,87.39
teammates,E2E,src/main/java/teammates/ui/output/FeedbackQuestionRecipientsData.java,UI,UI,60.08,UI,60.08,UI,60.08,UI,60.08,UI,60.08,UI,60.08,None,60.08,None,60.08,None,60.08
teammates,E2E,src/main/java/teammates/common/datatransfer/logs/RequestLogDetails.java,Common,Common,83.65,Common,83.65,Common,83.65,Common,83.65,Common,83.65,Common,83.65,Common,83.65,Common,83.65,None,83.65
teammates,E2E,src/main/java/teammates/ui/webapi/FeedbackSessionClosedRemindersAction.java,UI,Logic,82.32,Logic,82.32,Logic,82.32,Logic,82.32,Logic,82.32,Logic,82.32,Logic,82.32,Logic,82.32,None,82.32
teammates,E2E,src/main/java/teammates/storage/api/FeedbackResponsesDb.java,Storage,Storage,81.46,Storage,81.46,Storage,81.46,Storage,81.46,Storage,81.46,Storage,81.46,Storage,81.46,Storage,81.46,None,81.46
teammates,E2E,src/main/java/teammates/common/datatransfer/NotificationStyle.java,Common,Common,89.82,Common,89.82,Common,89.82,Common,89.82,Common,89.82,Common,89.82,Common,89.82,Common,89.82,None,89.82
teammates,E2E,src/main/java/teammates/ui/request/Intent.java,UI,UI,62.31,UI,62.31,UI,62.31,UI,62.31,UI,62.31,UI,62.31,None,62.31,None,62.31,None,62.31
teammates,E2E,src/e2e/java/teammates/e2e/util/EmailAccountTest.java,None,None,1.13,None,1.13,None,1.13,None,1.13,None,1.13,None,1.13,None,1.13,None,1.13,None,1.13
teammates,E2E,src/main/java/teammates/ui/webapi/ActionMappingException.java,UI,UI,60.60,UI,60.60,UI,60.60,UI,60.60,UI,60.60,UI,60.60,None,60.60,None,60.60,None,60.60
teammates,E2E,src/main/java/teammates/ui/request/package-info.java,UI,UI,62.49,UI,62.49,UI,62.49,UI,62.49,UI,62.49,UI,62.49,None,62.49,None,62.49,None,62.49
teammates,E2E,src/main/java/teammates/common/util/EmailWrapper.java,Common,Common,83.33,Common,83.33,Common,83.33,Common,83.33,Common,83.33,Common,83.33,Common,83.33,Common,83.33,None,83.33
teammates,E2E,src/main/java/teammates/ui/request/FeedbackSessionBasicRequest.java,UI,UI,57.32,UI,57.32,UI,57.32,UI,57.32,UI,57.32,None,57.32,None,57.32,None,57.32,None,57.32
teammates,E2E,src/main/java/teammates/ui/request/FeedbackSessionRemindRequest.java,UI,UI,65.55,UI,65.55,UI,65.55,UI,65.55,UI,65.55,UI,65.55,None,65.55,None,65.55,None,65.55
teammates,E2E,src/main/java/teammates/common/util/HttpRequestHelper.java,Common,Common,80.82,Common,80.82,Common,80.82,Common,80.82,Common,80.82,Common,80.82,Common,80.82,Common,80.82,None,80.82
teammates,E2E,src/main/java/teammates/ui/webapi/UpdateFeedbackQuestionAction.java,UI,Logic,73.13,Logic,73.13,Logic,73.13,Logic,73.13,Logic,73.13,Logic,73.13,Logic,73.13,None,73.13,None,73.13
teammates,E2E,src/main/java/teammates/ui/webapi/GetFeedbackResponsesAction.java,UI,Logic,76.42,Logic,76.42,Logic,76.42,Logic,76.42,Logic,76.42,Logic,76.42,Logic,76.42,None,76.42,None,76.42
teammates,E2E,src/e2e/java/teammates/e2e/pageobjects/AdminHomePage.java,None,None,3.81,None,3.81,None,3.81,None,3.81,None,3.81,None,3.81,None,3.81,None,3.81,None,3.81
teammates,E2E,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseStudentDetailsPageAxeTest.java,None,None,1.36,None,1.36,None,1.36,None,1.36,None,1.36,None,1.36,None,1.36,None,1.36,None,1.36
teammates,E2E,src/e2e/java/teammates/e2e/cases/axe/StudentNotificationsPageAxeTest.java,None,None,3.28,None,3.28,None,3.28,None,3.28,None,3.28,None,3.28,None,3.28,None,3.28,None,3.28
teammates,E2E,src/e2e/java/teammates/e2e/util/TestNgXmlTest.java,None,Common,11.29,None,11.29,None,11.29,None,11.29,None,11.29,None,11.29,None,11.29,None,11.29,None,11.29
teammates,E2E,src/main/java/teammates/ui/output/RegkeyValidityData.java,UI,UI,60.34,UI,60.34,UI,60.34,UI,60.34,UI,60.34,UI,60.34,None,60.34,None,60.34,None,60.34
teammates,E2E,src/main/java/teammates/storage/search/SearchManagerFactory.java,Storage,Storage,110.63,Storage,110.63,Storage,110.63,Storage,110.63,Storage,110.63,Storage,110.63,Storage,110.63,Storage,110.63,Storage,110.63
teammates,E2E,src/main/java/teammates/ui/output/HasResponsesData.java,UI,UI,60.27,UI,60.27,UI,60.27,UI,60.27,UI,60.27,UI,60.27,None,60.27,None,60.27,None,60.27
teammates,E2E,src/main/java/teammates/ui/webapi/SessionLinksRecoveryAction.java,UI,UI,60.47,UI,60.47,UI,60.47,UI,60.47,UI,60.47,UI,60.47,None,60.47,None,60.47,None,60.47
teammates,E2E,src/e2e/java/teammates/e2e/cases/InstructorCoursesPageE2ETest.java,None,None,8.12,None,8.12,None,8.12,None,8.12,None,8.12,None,8.12,None,8.12,None,8.12,None,8.12
teammates,E2E,src/main/java/teammates/common/datatransfer/questions/FeedbackContributionResponseDetails.java,Common,Common,86.92,Common,86.92,Common,86.92,Common,86.92,Common,86.92,Common,86.92,Common,86.92,Common,86.92,None,86.92
teammates,E2E,src/main/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetails.java,Common,Common,86.47,Common,86.47,Common,86.47,Common,86.47,Common,86.47,Common,86.47,Common,86.47,Common,86.47,None,86.47
teammates,E2E,src/main/java/teammates/storage/search/InstructorSearchManager.java,Storage,Storage,106.80,Storage,106.80,Storage,106.80,Storage,106.80,Storage,106.80,Storage,106.80,Storage,106.80,Storage,106.80,Storage,106.80
teammates,E2E,src/main/java/teammates/ui/webapi/GetFeedbackQuestionRecipientsAction.java,UI,Logic,76.15,Logic,76.15,Logic,76.15,Logic,76.15,Logic,76.15,Logic,76.15,Logic,76.15,None,76.15,None,76.15
teammates,E2E,src/main/java/teammates/storage/api/FeedbackSessionsDb.java,Storage,Storage,81.57,Storage,81.57,Storage,81.57,Storage,81.57,Storage,81.57,Storage,81.57,Storage,81.57,Storage,81.57,None,81.57
teammates,E2E,src/main/java/teammates/ui/webapi/GetFeedbackSessionsAction.java,UI,Logic,77.02,Logic,77.02,Logic,77.02,Logic,77.02,Logic,77.02,Logic,77.02,Logic,77.02,None,77.02,None,77.02
teammates,E2E,src/main/java/teammates/ui/constants/ApiConst.java,UI,UI,59.17,UI,59.17,UI,59.17,UI,59.17,UI,59.17,None,59.17,None,59.17,None,59.17,None,59.17
teammates,E2E,src/main/java/teammates/common/datatransfer/questions/FeedbackResponseDetails.java,Common,Common,85.60,Common,85.60,Common,85.60,Common,85.60,Common,85.60,Common,85.60,Common,85.60,Common,85.60,None,85.60
teammates,E2E,src/main/java/teammates/logic/external/MailgunService.java,Logic,Client,124.91,Client,124.91,Client,124.91,Client,124.91,Client,124.91,Client,124.91,Client,124.91,Client,124.91,Client,124.91
teammates,E2E,src/main/java/teammates/common/datatransfer/questions/FeedbackNumericalScaleQuestionDetails.java,Common,Common,78.67,Common,78.67,Common,78.67,Common,78.67,Common,78.67,Common,78.67,Common,78.67,None,78.67,None,78.67
teammates,E2E,src/main/java/teammates/ui/webapi/GetFeedbackSessionSubmittedGiverSetAction.java,UI,Logic,72.03,Logic,72.03,Logic,72.03,Logic,72.03,Logic,72.03,Logic,72.03,Logic,72.03,None,72.03,None,72.03
teammates,E2E,src/main/java/teammates/ui/output/DeadlineExtensionData.java,UI,UI,61.79,UI,61.79,UI,61.79,UI,61.79,UI,61.79,UI,61.79,None,61.79,None,61.79,None,61.79
teammates,E2E,src/main/java/teammates/common/datatransfer/logs/RequestLogUser.java,Common,Common,86.86,Common,86.86,Common,86.86,Common,86.86,Common,86.86,Common,86.86,Common,86.86,Common,86.86,None,86.86
teammates,E2E,src/main/java/teammates/common/exception/SearchServiceException.java,Common,Common,85.85,Common,85.85,Common,85.85,Common,85.85,Common,85.85,Common,85.85,Common,85.85,Common,85.85,None,85.85
teammates,E2E,src/main/java/teammates/ui/webapi/CreateNotificationAction.java,UI,Logic,74.81,Logic,74.81,Logic,74.81,Logic,74.81,Logic,74.81,Logic,74.81,Logic,74.81,None,74.81,None,74.81
teammates,E2E,src/client/java/teammates/client/scripts/DataBundleRegenerator.java,Client,Client,122.22,Client,122.22,Client,122.22,Client,122.22,Client,122.22,Client,122.22,Client,122.22,Client,122.22,Client,122.22
teammates,E2E,src/main/java/teammates/ui/webapi/FeedbackSessionClosingRemindersAction.java,UI,Logic,86.74,Logic,86.74,Logic,86.74,Logic,86.74,Logic,86.74,Logic,86.74,Logic,86.74,Logic,86.74,None,86.74
teammates,E2E,src/main/java/teammates/common/exception/AuthException.java,Common,Common,87.18,Common,87.18,Common,87.18,Common,87.18,Common,87.18,Common,87.18,Common,87.18,Common,87.18,None,87.18
teammates,E2E,src/main/java/teammates/common/datatransfer/questions/FeedbackContributionQuestionDetails.java,Common,Common,74.07,Common,74.07,Common,74.07,Common,74.07,Common,74.07,Common,74.07,Common,74.07,None,74.07,None,74.07
teammates,E2E,src/main/java/teammates/storage/entity/package-info.java,Storage,Storage,114.25,Storage,114.25,Storage,114.25,Storage,114.25,Storage,114.25,Storage,114.25,Storage,114.25,Storage,114.25,Storage,114.25
teammates,E2E,src/main/java/teammates/ui/webapi/RestoreCourseAction.java,UI,Logic,76.89,Logic,76.89,Logic,76.89,Logic,76.89,Logic,76.89,Logic,76.89,Logic,76.89,None,76.89,None,76.89
teammates,E2E,src/e2e/java/teammates/e2e/util/MaximumRetriesExceededException.java,None,None,2.23,None,2.23,None,2.23,None,2.23,None,2.23,None,2.23,None,2.23,None,2.23,None,2.23
teammates,E2E,src/main/java/teammates/ui/output/JoinState.java,UI,UI,60.84,UI,60.84,UI,60.84,UI,60.84,UI,60.84,UI,60.84,None,60.84,None,60.84,None,60.84
teammates,E2E,src/main/java/teammates/ui/request/InvalidHttpRequestBodyException.java,UI,UI,62.13,UI,62.13,UI,62.13,UI,62.13,UI,62.13,UI,62.13,None,62.13,None,62.13,None,62.13
teammates,E2E,src/e2e/java/teammates/e2e/pageobjects/UserNotificationsPage.java,None,UI,12.85,None,12.85,None,12.85,None,12.85,None,12.85,None,12.85,None,12.85,None,12.85,None,12.85
teammates,E2E,src/main/java/teammates/ui/request/FeedbackResponsesRequest.java,UI,UI,60.65,UI,60.65,UI,60.65,UI,60.65,UI,60.65,UI,60.65,None,60.65,None,60.65,None,60.65
teammates,E2E,src/main/java/teammates/common/datatransfer/questions/FeedbackRankQuestionDetails.java,Common,Common,85.97,Common,85.97,Common,85.97,Common,85.97,Common,85.97,Common,85.97,Common,85.97,Common,85.97,None,85.97
teammates,E2E,src/main/java/teammates/ui/webapi/GetCourseSectionNamesAction.java,UI,Logic,74.61,Logic,74.61,Logic,74.61,Logic,74.61,Logic,74.61,Logic,74.61,Logic,74.61,None,74.61,None,74.61
teammates,E2E,src/main/java/teammates/ui/webapi/package-info.java,UI,UI,60.91,UI,60.91,UI,60.91,UI,60.91,UI,60.91,UI,60.91,None,60.91,None,60.91,None,60.91
teammates,E2E,src/e2e/java/teammates/e2e/cases/FeedbackMsqQuestionE2ETest.java,None,None,5.60,None,5.60,None,5.60,None,5.60,None,5.60,None,5.60,None,5.60,None,5.60,None,5.60
teammates,E2E,src/main/java/teammates/logic/external/MailjetService.java,Logic,Logic,70.91,Logic,70.91,Logic,70.91,Logic,70.91,Logic,70.91,Logic,70.91,Logic,70.91,None,70.91,None,70.91
teammates,E2E,src/e2e/java/teammates/e2e/util/EmailAccount.java,None,None,6.07,None,6.07,None,6.07,None,6.07,None,6.07,None,6.07,None,6.07,None,6.07,None,6.07
teammates,E2E,src/main/java/teammates/ui/webapi/FeedbackSessionRemindParticularUsersEmailWorkerAction.java,UI,Logic,83.63,Logic,83.63,Logic,83.63,Logic,83.63,Logic,83.63,Logic,83.63,Logic,83.63,Logic,83.63,None,83.63
teammates,E2E,src/main/java/teammates/common/exception/InstructorUpdateException.java,Common,Common,87.25,Common,87.25,Common,87.25,Common,87.25,Common,87.25,Common,87.25,Common,87.25,Common,87.25,None,87.25
teammates,E2E,src/main/java/teammates/ui/webapi/FeedbackSessionPublishedRemindersAction.java,UI,Logic,68.12,Logic,68.12,Logic,68.12,Logic,68.12,Logic,68.12,Logic,68.12,None,68.12,None,68.12,None,68.12
teammates,E2E,src/main/java/teammates/common/datatransfer/attributes/StudentAttributes.java,Common,Common,97.77,Common,97.77,Common,97.77,Common,97.77,Common,97.77,Common,97.77,Common,97.77,Common,97.77,Common,97.77
teammates,E2E,src/main/java/teammates/storage/entity/FeedbackResponse.java,Storage,Storage,102.26,Storage,102.26,Storage,102.26,Storage,102.26,Storage,102.26,Storage,102.26,Storage,102.26,Storage,102.26,Storage,102.26
teammates,E2E,src/main/java/teammates/ui/webapi/InstructorCourseJoinEmailWorkerAction.java,UI,Logic,73.69,Logic,73.69,Logic,73.69,Logic,73.69,Logic,73.69,Logic,73.69,Logic,73.69,None,73.69,None,73.69
teammates,E2E,src/e2e/java/teammates/e2e/cases/StudentCourseJoinConfirmationPageE2ETest.java,None,None,2.73,None,2.73,None,2.73,None,2.73,None,2.73,None,2.73,None,2.73,None,2.73,None,2.73
teammates,E2E,src/e2e/java/teammates/e2e/cases/axe/AdminNotificationsPageAxeTest.java,None,None,1.08,None,1.08,None,1.08,None,1.08,None,1.08,None,1.08,None,1.08,None,1.08,None,1.08
teammates,E2E,src/e2e/java/teammates/e2e/pageobjects/InstructorNotificationsPage.java,None,None,2.52,None,2.52,None,2.52,None,2.52,None,2.52,None,2.52,None,2.52,None,2.52,None,2.52
teammates,E2E,src/main/java/teammates/common/datatransfer/InstructorPrivilegesLegacy.java,Common,Common,86.86,Common,86.86,Common,86.86,Common,86.86,Common,86.86,Common,86.86,Common,86.86,Common,86.86,None,86.86
teammates,E2E,src/e2e/java/teammates/e2e/pageobjects/InstructorSearchPage.java,None,None,3.17,None,3.17,None,3.17,None,3.17,None,3.17,None,3.17,None,3.17,None,3.17,None,3.17
teammates,E2E,src/main/java/teammates/common/exception/EntityAlreadyExistsException.java,Common,Common,87.11,Common,87.11,Common,87.11,Common,87.11,Common,87.11,Common,87.11,Common,87.11,Common,87.11,None,87.11
teammates,E2E,src/main/java/teammates/common/datatransfer/attributes/CourseAttributes.java,Common,Common,78.47,Common,78.47,Common,78.47,Common,78.47,Common,78.47,Common,78.47,Common,78.47,None,78.47,None,78.47
teammates,E2E,src/main/java/teammates/common/util/TzdbResourceZoneRulesProvider.java,Common,Common,75.63,Common,75.63,Common,75.63,Common,75.63,Common,75.63,Common,75.63,Common,75.63,None,75.63,None,75.63
teammates,E2E,src/main/java/teammates/ui/output/EnrollStudentsData.java,UI,UI,59.42,UI,59.42,UI,59.42,UI,59.42,UI,59.42,None,59.42,None,59.42,None,59.42,None,59.42
teammates,E2E,src/client/java/teammates/client/scripts/statistics/package-info.java,Client,Client,134.74,Client,134.74,Client,134.74,Client,134.74,Client,134.74,Client,134.74,Client,134.74,Client,134.74,Client,134.74
teammates,E2E,src/e2e/java/teammates/e2e/util/GmailServiceMaker.java,None,Client,37.86,Client,37.86,Client,37.86,None,37.86,None,37.86,None,37.86,None,37.86,None,37.86,None,37.86
teammates,E2E,src/main/java/teammates/logic/core/LogicStarter.java,Logic,Logic,149.45,Logic,149.45,Logic,149.45,Logic,149.45,Logic,149.45,Logic,149.45,Logic,149.45,Logic,149.45,Logic,149.45
teammates,E2E,src/e2e/java/teammates/e2e/cases/InstructorSessionIndividualExtensionPageE2ETest.java,None,None,5.94,None,5.94,None,5.94,None,5.94,None,5.94,None,5.94,None,5.94,None,5.94,None,5.94
teammates,E2E,src/main/java/teammates/common/datatransfer/questions/FeedbackMsqQuestionDetails.java,Common,Common,69.85,Common,69.85,Common,69.85,Common,69.85,Common,69.85,Common,69.85,None,69.85,None,69.85,None,69.85
teammates,E2E,src/main/java/teammates/ui/webapi/CreateFeedbackResponseCommentAction.java,UI,Logic,75.28,Logic,75.28,Logic,75.28,Logic,75.28,Logic,75.28,Logic,75.28,Logic,75.28,None,75.28,None,75.28
teammates,E2E,src/main/java/teammates/common/util/JsonUtils.java,Common,Common,73.69,Common,73.69,Common,73.69,Common,73.69,Common,73.69,Common,73.69,Common,73.69,None,73.69,None,73.69
teammates,E2E,src/e2e/java/teammates/e2e/pageobjects/InstructorStudentActivityLogsPage.java,None,Logic,26.60,Logic,26.60,None,26.60,None,26.60,None,26.60,None,26.60,None,26.60,None,26.60,None,26.60
